,area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,comb_areacode_productid_date
1308,435,Utah,West,Small Market,-6.0,63.0,107.0,44.0,69.0,40.0,261.0,10.0,20.0,50.0,70.0,11,2010-04-01,Tea,Darjeeling,Regular,435-11-2010-04-01
1309,435,Utah,West,Small Market,-8.0,61.0,104.0,43.0,69.0,39.0,282.0,10.0,20.0,50.0,70.0,11,2010-05-01,Tea,Darjeeling,Regular,435-11-2010-05-01
1310,435,Utah,West,Small Market,0.0,82.0,141.0,59.0,82.0,53.0,338.0,10.0,30.0,60.0,90.0,11,2010-07-01,Tea,Darjeeling,Regular,435-11-2010-07-01
1311,435,Utah,West,Small Market,-7.0,62.0,106.0,44.0,69.0,40.0,325.0,10.0,20.0,50.0,70.0,11,2010-09-01,Tea,Darjeeling,Regular,435-11-2010-09-01
1312,435,Utah,West,Small Market,-7.0,62.0,106.0,44.0,69.0,40.0,325.0,-10.0,30.0,40.0,70.0,11,2010-11-01,Tea,Darjeeling,Regular,435-11-2010-11-01
1313,435,Utah,West,Small Market,-4.0,69.0,118.0,49.0,73.0,44.0,335.0,0.0,30.0,50.0,80.0,11,2010-12-01,Tea,Darjeeling,Regular,435-11-2010-12-01
1314,435,Utah,West,Small Market,-16.0,53.0,101.0,37.0,66.0,34.0,261.0,0.0,20.0,40.0,60.0,11,2011-01-01,Tea,Darjeeling,Regular,435-11-2011-01-01
1315,435,Utah,West,Small Market,-10.0,63.0,114.0,44.0,70.0,40.0,251.0,10.0,20.0,50.0,70.0,11,2011-03-01,Tea,Darjeeling,Regular,435-11-2011-03-01
1316,435,Utah,West,Small Market,-9.0,63.0,114.0,44.0,69.0,40.0,261.0,10.0,20.0,50.0,70.0,11,2011-04-01,Tea,Darjeeling,Regular,435-11-2011-04-01
1317,435,Utah,West,Small Market,-11.0,61.0,103.0,43.0,64.0,39.0,282.0,10.0,20.0,50.0,70.0,11,2011-05-01,Tea,Darjeeling,Regular,435-11-2011-05-01
1318,435,Utah,West,Small Market,-4.0,73.0,124.0,52.0,71.0,47.0,313.0,0.0,30.0,50.0,80.0,11,2011-06-01,Tea,Darjeeling,Regular,435-11-2011-06-01
1319,435,Utah,West,Small Market,3.0,88.0,150.0,63.0,80.0,57.0,332.0,10.0,40.0,60.0,100.0,11,2011-08-01,Tea,Darjeeling,Regular,435-11-2011-08-01
1320,435,Utah,West,Small Market,-9.0,64.0,116.0,45.0,70.0,41.0,320.0,20.0,10.0,40.0,50.0,11,2011-10-01,Tea,Darjeeling,Regular,435-11-2011-10-01
1321,435,Utah,West,Small Market,-10.0,62.0,113.0,44.0,69.0,40.0,325.0,-10.0,30.0,40.0,70.0,11,2011-11-01,Tea,Darjeeling,Regular,435-11-2011-11-01
1322,435,Utah,West,Small Market,-6.0,69.0,126.0,49.0,73.0,44.0,335.0,0.0,30.0,50.0,80.0,11,2011-12-01,Tea,Darjeeling,Regular,435-11-2011-12-01
1323,435,Utah,West,Small Market,9.0,47.0,82.0,35.0,38.0,11.0,196.0,10.0,20.0,30.0,50.0,12,2010-01-01,Tea,Earl Grey,Regular,435-12-2010-01-01
1324,435,Utah,West,Small Market,9.0,47.0,82.0,35.0,38.0,11.0,191.0,10.0,20.0,30.0,50.0,12,2010-02-01,Tea,Earl Grey,Regular,435-12-2010-02-01
1325,435,Utah,West,Small Market,10.0,49.0,85.0,36.0,39.0,11.0,187.0,10.0,20.0,30.0,50.0,12,2010-03-01,Tea,Earl Grey,Regular,435-12-2010-03-01
1326,435,Utah,West,Small Market,11.0,51.0,88.0,37.0,40.0,12.0,195.0,10.0,20.0,30.0,50.0,12,2010-04-01,Tea,Earl Grey,Regular,435-12-2010-04-01
1327,435,Utah,West,Small Market,14.0,53.0,92.0,39.0,39.0,12.0,212.0,20.0,20.0,40.0,60.0,12,2010-05-01,Tea,Earl Grey,Regular,435-12-2010-05-01
1328,435,Utah,West,Small Market,17.0,59.0,103.0,44.0,42.0,14.0,258.0,30.0,20.0,50.0,70.0,12,2010-07-01,Tea,Earl Grey,Regular,435-12-2010-07-01
1329,435,Utah,West,Small Market,19.0,60.0,105.0,45.0,41.0,14.0,253.0,30.0,20.0,50.0,70.0,12,2010-08-01,Tea,Earl Grey,Regular,435-12-2010-08-01
1330,435,Utah,West,Small Market,14.0,53.0,92.0,39.0,39.0,12.0,244.0,20.0,10.0,30.0,40.0,12,2010-10-01,Tea,Earl Grey,Regular,435-12-2010-10-01
1331,435,Utah,West,Small Market,9.0,47.0,82.0,35.0,38.0,11.0,248.0,10.0,20.0,30.0,50.0,12,2010-11-01,Tea,Earl Grey,Regular,435-12-2010-11-01
1332,435,Utah,West,Small Market,19.0,53.0,91.0,39.0,36.0,12.0,212.0,20.0,20.0,40.0,60.0,12,2011-05-01,Tea,Earl Grey,Regular,435-12-2011-05-01
1333,435,Utah,West,Small Market,19.0,55.0,95.0,41.0,38.0,13.0,239.0,20.0,20.0,40.0,60.0,12,2011-06-01,Tea,Earl Grey,Regular,435-12-2011-06-01
1334,435,Utah,West,Small Market,26.0,60.0,104.0,45.0,38.0,14.0,253.0,30.0,20.0,50.0,70.0,12,2011-08-01,Tea,Earl Grey,Regular,435-12-2011-08-01
1335,435,Utah,West,Small Market,18.0,52.0,97.0,39.0,40.0,12.0,248.0,20.0,20.0,40.0,60.0,12,2011-09-01,Tea,Earl Grey,Regular,435-12-2011-09-01
1336,435,Utah,West,Small Market,21.0,53.0,98.0,39.0,39.0,12.0,244.0,20.0,10.0,30.0,40.0,12,2011-10-01,Tea,Earl Grey,Regular,435-12-2011-10-01
1337,435,Utah,West,Small Market,13.0,47.0,87.0,35.0,38.0,11.0,248.0,10.0,20.0,30.0,50.0,12,2011-11-01,Tea,Earl Grey,Regular,435-12-2011-11-01
1338,435,Utah,West,Small Market,18.0,51.0,95.0,38.0,39.0,12.0,256.0,10.0,20.0,40.0,60.0,12,2011-12-01,Tea,Earl Grey,Regular,435-12-2011-12-01
1339,435,Utah,West,Small Market,44.0,68.0,114.0,46.0,24.0,12.0,777.0,40.0,40.0,60.0,100.0,4,2010-01-01,Espresso,Caffe Latte,Regular,435-4-2010-01-01
1340,435,Utah,West,Small Market,38.0,61.0,103.0,42.0,23.0,11.0,771.0,30.0,40.0,50.0,90.0,4,2010-02-01,Espresso,Caffe Latte,Regular,435-4-2010-02-01
1341,435,Utah,West,Small Market,45.0,70.0,118.0,48.0,25.0,13.0,766.0,50.0,40.0,70.0,110.0,4,2010-03-01,Espresso,Caffe Latte,Regular,435-4-2010-03-01
1342,435,Utah,West,Small Market,43.0,67.0,112.0,45.0,24.0,12.0,777.0,40.0,40.0,60.0,100.0,4,2010-04-01,Espresso,Caffe Latte,Regular,435-4-2010-04-01
1343,435,Utah,West,Small Market,36.0,58.0,97.0,39.0,22.0,10.0,799.0,50.0,30.0,60.0,90.0,4,2010-05-01,Espresso,Caffe Latte,Regular,435-4-2010-05-01
1344,435,Utah,West,Small Market,31.0,53.0,89.0,36.0,22.0,10.0,828.0,40.0,30.0,50.0,80.0,4,2010-06-01,Espresso,Caffe Latte,Regular,435-4-2010-06-01
1345,435,Utah,West,Small Market,27.0,47.0,79.0,32.0,20.0,8.0,837.0,30.0,30.0,40.0,70.0,4,2010-09-01,Espresso,Caffe Latte,Regular,435-4-2010-09-01
1346,435,Utah,West,Small Market,27.0,48.0,81.0,33.0,21.0,9.0,836.0,30.0,30.0,40.0,70.0,4,2010-11-01,Espresso,Caffe Latte,Regular,435-4-2010-11-01
1347,435,Utah,West,Small Market,26.0,46.0,77.0,31.0,20.0,8.0,844.0,30.0,30.0,40.0,70.0,4,2010-12-01,Espresso,Caffe Latte,Regular,435-4-2010-12-01
1348,435,Utah,West,Small Market,69.0,68.0,128.0,46.0,25.0,12.0,777.0,40.0,40.0,60.0,100.0,4,2011-01-01,Espresso,Caffe Latte,Regular,435-4-2011-01-01
1349,435,Utah,West,Small Market,56.0,61.0,110.0,42.0,23.0,11.0,771.0,30.0,40.0,50.0,90.0,4,2011-02-01,Espresso,Caffe Latte,Regular,435-4-2011-02-01
1350,435,Utah,West,Small Market,64.0,67.0,119.0,45.0,24.0,12.0,777.0,40.0,40.0,60.0,100.0,4,2011-04-01,Espresso,Caffe Latte,Regular,435-4-2011-04-01
1351,435,Utah,West,Small Market,50.0,58.0,96.0,39.0,20.0,10.0,799.0,50.0,30.0,60.0,90.0,4,2011-05-01,Espresso,Caffe Latte,Regular,435-4-2011-05-01
1352,435,Utah,West,Small Market,43.0,53.0,88.0,36.0,20.0,10.0,828.0,40.0,30.0,50.0,80.0,4,2011-06-01,Espresso,Caffe Latte,Regular,435-4-2011-06-01
1353,435,Utah,West,Small Market,50.0,57.0,95.0,39.0,20.0,10.0,845.0,50.0,30.0,60.0,90.0,4,2011-07-01,Espresso,Caffe Latte,Regular,435-4-2011-07-01
1354,435,Utah,West,Small Market,39.0,48.0,79.0,32.0,19.0,8.0,841.0,30.0,30.0,40.0,70.0,4,2011-08-01,Espresso,Caffe Latte,Regular,435-4-2011-08-01
1355,435,Utah,West,Small Market,40.0,47.0,84.0,32.0,20.0,8.0,837.0,30.0,30.0,40.0,70.0,4,2011-09-01,Espresso,Caffe Latte,Regular,435-4-2011-09-01
1356,435,Utah,West,Small Market,42.0,47.0,84.0,32.0,19.0,8.0,833.0,40.0,20.0,40.0,60.0,4,2011-10-01,Espresso,Caffe Latte,Regular,435-4-2011-10-01
1357,435,Utah,West,Small Market,40.0,48.0,86.0,33.0,21.0,9.0,836.0,30.0,30.0,40.0,70.0,4,2011-11-01,Espresso,Caffe Latte,Regular,435-4-2011-11-01
1358,435,Utah,West,Small Market,39.0,46.0,82.0,31.0,20.0,8.0,844.0,30.0,30.0,40.0,70.0,4,2011-12-01,Espresso,Caffe Latte,Regular,435-4-2011-12-01
1359,440,Ohio,Central,Major Market,26.0,71.0,123.0,52.0,45.0,17.0,405.0,60.0,40.0,70.0,110.0,1,2010-10-01,Coffee,Amaretto,Regular,440-1-2010-10-01
1360,440,Ohio,Central,Major Market,-2.0,75.0,128.0,53.0,77.0,48.0,458.0,20.0,50.0,80.0,130.0,3,2010-05-01,Coffee,Decaf Irish Cream,Decaf,440-3-2010-05-01
1361,440,Ohio,Central,Major Market,-6.0,73.0,133.0,52.0,77.0,47.0,421.0,20.0,50.0,80.0,130.0,3,2011-03-01,Coffee,Decaf Irish Cream,Decaf,440-3-2011-03-01
1362,440,Ohio,Central,Major Market,107.0,182.0,363.0,181.0,75.0,50.0,1283.0,170.0,230.0,230.0,460.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,440-5-2010-11-01
1363,440,Ohio,Central,Major Market,115.0,149.0,295.0,149.0,61.0,41.0,1245.0,120.0,170.0,180.0,350.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,440-5-2011-06-01
1364,440,Ohio,Central,Major Market,129.0,155.0,330.0,155.0,68.0,43.0,1280.0,130.0,170.0,190.0,360.0,5,2011-09-01,Espresso,Caffe Mocha,Regular,440-5-2011-09-01
1365,440,Ohio,Central,Major Market,43.0,48.0,85.0,32.0,19.0,8.0,482.0,30.0,30.0,40.0,70.0,8,2011-11-01,Herbal Tea,Chamomile,Decaf,440-8-2011-11-01
1366,440,Ohio,Central,Major Market,32.0,42.0,70.0,29.0,18.0,8.0,835.0,40.0,20.0,40.0,60.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,440-9-2011-05-01
1367,440,Ohio,Central,Major Market,43.0,49.0,87.0,33.0,20.0,9.0,870.0,30.0,30.0,40.0,70.0,9,2011-12-01,Herbal Tea,Lemon,Decaf,440-9-2011-12-01
1368,440,Ohio,Central,Major Market,87.0,150.0,249.0,99.0,63.0,32.0,798.0,70.0,80.0,130.0,210.0,11,2010-09-01,Tea,Darjeeling,Regular,440-11-2010-09-01
1369,469,Texas,South,Major Market,265.0,288.0,527.0,244.0,89.0,75.0,1213.0,270.0,300.0,360.0,660.0,2,2011-06-01,Coffee,Columbian,Regular,469-2-2011-06-01
1370,469,Texas,South,Major Market,54.0,68.0,119.0,52.0,27.0,17.0,554.0,70.0,60.0,90.0,150.0,3,2011-08-01,Coffee,Decaf Irish Cream,Decaf,469-3-2011-08-01
1371,469,Texas,South,Major Market,99.0,136.0,230.0,94.0,37.0,26.0,562.0,90.0,80.0,110.0,190.0,6,2010-06-01,Espresso,Decaf Espresso,Decaf,469-6-2010-06-01
1372,469,Texas,South,Major Market,145.0,145.0,243.0,100.0,37.0,28.0,598.0,110.0,80.0,130.0,210.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,469-6-2011-08-01
1373,469,Texas,South,Major Market,28.0,73.0,127.0,54.0,45.0,17.0,424.0,30.0,50.0,60.0,110.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,469-8-2010-12-01
1374,469,Texas,South,Major Market,42.0,64.0,114.0,43.0,36.0,13.0,424.0,30.0,40.0,60.0,100.0,9,2011-09-01,Herbal Tea,Lemon,Decaf,469-9-2011-09-01
1375,475,Connecticut,East,Small Market,115.0,186.0,310.0,124.0,71.0,40.0,961.0,130.0,110.0,180.0,290.0,2,2010-01-01,Coffee,Columbian,Regular,475-2-2010-01-01
1376,475,Connecticut,East,Small Market,114.0,186.0,309.0,123.0,72.0,40.0,932.0,130.0,110.0,180.0,290.0,2,2010-03-01,Coffee,Columbian,Regular,475-2-2010-03-01
1377,475,Connecticut,East,Small Market,79.0,140.0,232.0,92.0,61.0,30.0,1102.0,100.0,80.0,140.0,220.0,2,2010-06-01,Coffee,Columbian,Regular,475-2-2010-06-01
1378,475,Connecticut,East,Small Market,75.0,135.0,225.0,90.0,60.0,29.0,1139.0,90.0,80.0,130.0,210.0,2,2010-08-01,Coffee,Columbian,Regular,475-2-2010-08-01
1379,475,Connecticut,East,Small Market,135.0,165.0,273.0,110.0,62.0,36.0,1020.0,110.0,100.0,160.0,260.0,2,2011-05-01,Coffee,Columbian,Regular,475-2-2011-05-01
1380,475,Connecticut,East,Small Market,35.0,56.0,94.0,38.0,21.0,10.0,777.0,40.0,40.0,60.0,100.0,13,2010-01-01,Tea,Green Tea,Regular,475-13-2010-01-01
1381,475,Connecticut,East,Small Market,21.0,39.0,66.0,27.0,18.0,7.0,772.0,40.0,20.0,50.0,70.0,13,2010-02-01,Tea,Green Tea,Regular,475-13-2010-02-01
1382,475,Connecticut,East,Small Market,18.0,37.0,62.0,25.0,19.0,7.0,775.0,30.0,20.0,40.0,60.0,13,2010-04-01,Tea,Green Tea,Regular,475-13-2010-04-01
1383,475,Connecticut,East,Small Market,17.0,34.0,57.0,23.0,17.0,6.0,787.0,30.0,20.0,40.0,60.0,13,2010-05-01,Tea,Green Tea,Regular,475-13-2010-05-01
1384,475,Connecticut,East,Small Market,55.0,56.0,105.0,38.0,22.0,10.0,777.0,40.0,40.0,60.0,100.0,13,2011-01-01,Tea,Green Tea,Regular,475-13-2011-01-01
1385,475,Connecticut,East,Small Market,27.0,37.0,66.0,25.0,19.0,7.0,769.0,30.0,20.0,40.0,60.0,13,2011-03-01,Tea,Green Tea,Regular,475-13-2011-03-01
1386,475,Connecticut,East,Small Market,21.0,31.0,51.0,20.0,15.0,5.0,804.0,20.0,20.0,30.0,50.0,13,2011-06-01,Tea,Green Tea,Regular,475-13-2011-06-01
1387,475,Connecticut,East,Small Market,3.0,90.0,154.0,64.0,87.0,58.0,551.0,20.0,60.0,90.0,150.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,475-5-2010-05-01
1388,475,Connecticut,East,Small Market,-2.0,76.0,131.0,55.0,78.0,49.0,627.0,10.0,50.0,70.0,120.0,5,2010-12-01,Espresso,Caffe Mocha,Regular,475-5-2010-12-01
1389,475,Connecticut,East,Small Market,-7.0,66.0,112.0,47.0,66.0,42.0,622.0,20.0,40.0,70.0,110.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,475-5-2011-07-01
1390,475,Connecticut,East,Small Market,-11.0,61.0,104.0,44.0,64.0,39.0,617.0,10.0,40.0,60.0,100.0,5,2011-08-01,Espresso,Caffe Mocha,Regular,475-5-2011-08-01
1391,475,Connecticut,East,Small Market,3.0,86.0,157.0,61.0,84.0,55.0,613.0,10.0,60.0,80.0,140.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,475-5-2011-11-01
1392,475,Connecticut,East,Small Market,30.0,75.0,130.0,55.0,45.0,18.0,312.0,40.0,50.0,70.0,120.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,475-6-2010-01-01
1393,475,Connecticut,East,Small Market,24.0,68.0,119.0,51.0,44.0,16.0,311.0,40.0,40.0,70.0,110.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,475-6-2010-04-01
1394,475,Connecticut,East,Small Market,19.0,62.0,108.0,46.0,43.0,15.0,367.0,30.0,40.0,60.0,100.0,6,2010-06-01,Espresso,Decaf Espresso,Decaf,475-6-2010-06-01
1395,475,Connecticut,East,Small Market,41.0,107.0,193.0,86.0,66.0,32.0,484.0,50.0,60.0,90.0,150.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,475-9-2010-02-01
1396,475,Connecticut,East,Small Market,27.0,85.0,153.0,68.0,58.0,25.0,619.0,20.0,50.0,60.0,110.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,475-9-2010-12-01
1397,475,Connecticut,East,Small Market,61.0,107.0,206.0,86.0,66.0,32.0,484.0,50.0,60.0,90.0,150.0,9,2011-02-01,Herbal Tea,Lemon,Decaf,475-9-2011-02-01
1398,475,Connecticut,East,Small Market,46.0,96.0,171.0,77.0,59.0,29.0,529.0,40.0,50.0,80.0,130.0,9,2011-05-01,Herbal Tea,Lemon,Decaf,475-9-2011-05-01
1399,475,Connecticut,East,Small Market,56.0,102.0,196.0,82.0,64.0,31.0,601.0,30.0,60.0,70.0,130.0,9,2011-11-01,Herbal Tea,Lemon,Decaf,475-9-2011-11-01
1400,475,Connecticut,East,Small Market,47.0,92.0,170.0,78.0,45.0,24.0,965.0,50.0,50.0,80.0,130.0,10,2010-01-01,Herbal Tea,Mint,Decaf,475-10-2010-01-01
1401,475,Connecticut,East,Small Market,38.0,80.0,148.0,68.0,42.0,21.0,998.0,40.0,50.0,60.0,110.0,10,2010-05-01,Herbal Tea,Mint,Decaf,475-10-2010-05-01
1402,475,Connecticut,East,Small Market,36.0,77.0,142.0,65.0,41.0,20.0,1042.0,50.0,40.0,70.0,110.0,10,2010-06-01,Herbal Tea,Mint,Decaf,475-10-2010-06-01
1403,475,Connecticut,East,Small Market,33.0,74.0,136.0,62.0,41.0,19.0,1059.0,40.0,40.0,60.0,100.0,10,2010-09-01,Herbal Tea,Mint,Decaf,475-10-2010-09-01
1404,475,Connecticut,East,Small Market,38.0,81.0,150.0,69.0,43.0,21.0,1060.0,30.0,50.0,50.0,100.0,10,2010-11-01,Herbal Tea,Mint,Decaf,475-10-2010-11-01
1405,475,Connecticut,East,Small Market,36.0,76.0,139.0,63.0,40.0,19.0,1075.0,40.0,40.0,60.0,100.0,10,2010-12-01,Herbal Tea,Mint,Decaf,475-10-2010-12-01
1406,475,Connecticut,East,Small Market,68.0,89.0,174.0,74.0,43.0,22.0,949.0,50.0,50.0,70.0,120.0,10,2011-03-01,Herbal Tea,Mint,Decaf,475-10-2011-03-01
1407,475,Connecticut,East,Small Market,68.0,91.0,178.0,76.0,45.0,23.0,965.0,60.0,50.0,80.0,130.0,10,2011-04-01,Herbal Tea,Mint,Decaf,475-10-2011-04-01
1408,475,Connecticut,East,Small Market,33.0,60.0,109.0,50.0,33.0,15.0,1064.0,30.0,30.0,50.0,80.0,10,2011-08-01,Herbal Tea,Mint,Decaf,475-10-2011-08-01
1409,475,Connecticut,East,Small Market,47.0,73.0,123.0,50.0,26.0,14.0,821.0,60.0,50.0,80.0,130.0,11,2010-01-01,Tea,Darjeeling,Regular,475-11-2010-01-01
1410,475,Connecticut,East,Small Market,48.0,73.0,123.0,50.0,25.0,14.0,814.0,60.0,50.0,80.0,130.0,11,2010-02-01,Tea,Darjeeling,Regular,475-11-2010-02-01
1411,475,Connecticut,East,Small Market,71.0,73.0,131.0,50.0,25.0,14.0,814.0,60.0,50.0,80.0,130.0,11,2011-02-01,Tea,Darjeeling,Regular,475-11-2011-02-01
1412,475,Connecticut,East,Small Market,58.0,65.0,108.0,44.0,21.0,12.0,844.0,50.0,40.0,70.0,110.0,11,2011-05-01,Tea,Darjeeling,Regular,475-11-2011-05-01
1413,475,Connecticut,East,Small Market,53.0,59.0,106.0,40.0,23.0,11.0,881.0,50.0,40.0,60.0,100.0,11,2011-10-01,Tea,Darjeeling,Regular,475-11-2011-10-01
1414,503,Oregon,West,Small Market,-3.0,73.0,125.0,52.0,76.0,47.0,421.0,30.0,60.0,90.0,150.0,1,2010-03-01,Coffee,Amaretto,Regular,503-1-2010-03-01
1415,503,Oregon,West,Small Market,-2.0,75.0,128.0,53.0,77.0,48.0,458.0,40.0,60.0,100.0,160.0,1,2010-05-01,Coffee,Amaretto,Regular,503-1-2010-05-01
1416,503,Oregon,West,Small Market,-7.0,65.0,112.0,47.0,72.0,42.0,521.0,20.0,50.0,80.0,130.0,1,2010-12-01,Coffee,Amaretto,Regular,503-1-2010-12-01
1417,503,Oregon,West,Small Market,2.0,87.0,168.0,63.0,90.0,57.0,435.0,40.0,70.0,110.0,180.0,1,2011-01-01,Coffee,Amaretto,Regular,503-1-2011-01-01
1418,503,Oregon,West,Small Market,-4.0,73.0,133.0,52.0,76.0,47.0,433.0,30.0,60.0,90.0,150.0,1,2011-04-01,Coffee,Amaretto,Regular,503-1-2011-04-01
1419,503,Oregon,West,Small Market,-8.0,63.0,106.0,44.0,64.0,40.0,496.0,30.0,50.0,80.0,130.0,1,2011-06-01,Coffee,Amaretto,Regular,503-1-2011-06-01
1420,503,Oregon,West,Small Market,-14.0,56.0,94.0,39.0,61.0,36.0,517.0,20.0,40.0,70.0,110.0,1,2011-07-01,Coffee,Amaretto,Regular,503-1-2011-07-01
1421,503,Oregon,West,Small Market,-4.0,74.0,134.0,52.0,77.0,47.0,509.0,30.0,60.0,90.0,150.0,1,2011-09-01,Coffee,Amaretto,Regular,503-1-2011-09-01
1422,503,Oregon,West,Small Market,-7.0,71.0,130.0,51.0,76.0,46.0,503.0,50.0,70.0,100.0,170.0,1,2011-10-01,Coffee,Amaretto,Regular,503-1-2011-10-01
1423,503,Oregon,West,Small Market,28.0,93.0,160.0,67.0,65.0,22.0,400.0,60.0,80.0,120.0,200.0,2,2010-01-01,Coffee,Columbian,Regular,503-2-2010-01-01
1424,503,Oregon,West,Small Market,25.0,90.0,155.0,65.0,65.0,21.0,392.0,50.0,80.0,110.0,190.0,2,2010-02-01,Coffee,Columbian,Regular,503-2-2010-02-01
1425,503,Oregon,West,Small Market,24.0,87.0,149.0,62.0,63.0,20.0,385.0,60.0,70.0,110.0,180.0,2,2010-03-01,Coffee,Columbian,Regular,503-2-2010-03-01
1426,503,Oregon,West,Small Market,8.0,70.0,119.0,49.0,62.0,16.0,399.0,30.0,60.0,80.0,140.0,2,2010-04-01,Coffee,Columbian,Regular,503-2-2010-04-01
1427,503,Oregon,West,Small Market,1.0,57.0,98.0,41.0,56.0,13.0,482.0,20.0,40.0,70.0,110.0,2,2010-12-01,Coffee,Columbian,Regular,503-2-2010-12-01
1428,503,Oregon,West,Small Market,44.0,93.0,179.0,67.0,68.0,22.0,400.0,60.0,80.0,120.0,200.0,2,2011-01-01,Coffee,Columbian,Regular,503-2-2011-01-01
1429,503,Oregon,West,Small Market,37.0,90.0,165.0,65.0,65.0,21.0,392.0,50.0,80.0,110.0,190.0,2,2011-02-01,Coffee,Columbian,Regular,503-2-2011-02-01
1430,503,Oregon,West,Small Market,6.0,65.0,111.0,47.0,57.0,15.0,456.0,40.0,50.0,90.0,140.0,2,2011-06-01,Coffee,Columbian,Regular,503-2-2011-06-01
1431,503,Oregon,West,Small Market,31.0,84.0,153.0,60.0,63.0,19.0,463.0,90.0,80.0,130.0,210.0,2,2011-10-01,Coffee,Columbian,Regular,503-2-2011-10-01
1432,503,Oregon,West,Small Market,34.0,72.0,121.0,49.0,38.0,15.0,351.0,60.0,60.0,90.0,150.0,3,2010-03-01,Coffee,Decaf Irish Cream,Decaf,503-3-2010-03-01
1433,503,Oregon,West,Small Market,28.0,64.0,107.0,43.0,36.0,13.0,363.0,50.0,50.0,80.0,130.0,3,2010-04-01,Coffee,Decaf Irish Cream,Decaf,503-3-2010-04-01
1434,503,Oregon,West,Small Market,18.0,51.0,85.0,34.0,33.0,10.0,432.0,40.0,40.0,60.0,100.0,3,2010-07-01,Coffee,Decaf Irish Cream,Decaf,503-3-2010-07-01
1435,503,Oregon,West,Small Market,32.0,68.0,114.0,46.0,36.0,14.0,424.0,50.0,50.0,80.0,130.0,3,2010-11-01,Coffee,Decaf Irish Cream,Decaf,503-3-2010-11-01
1436,503,Oregon,West,Small Market,25.0,60.0,101.0,41.0,35.0,13.0,435.0,50.0,40.0,80.0,120.0,3,2010-12-01,Coffee,Decaf Irish Cream,Decaf,503-3-2010-12-01
1437,503,Oregon,West,Small Market,28.0,55.0,92.0,38.0,33.0,12.0,414.0,40.0,40.0,70.0,110.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,503-3-2011-06-01
1438,503,Oregon,West,Small Market,26.0,51.0,84.0,34.0,30.0,10.0,428.0,40.0,40.0,60.0,100.0,3,2011-08-01,Coffee,Decaf Irish Cream,Decaf,503-3-2011-08-01
1439,503,Oregon,West,Small Market,42.0,64.0,114.0,43.0,36.0,13.0,424.0,50.0,50.0,80.0,130.0,3,2011-09-01,Coffee,Decaf Irish Cream,Decaf,503-3-2011-09-01
1440,503,Oregon,West,Small Market,47.0,68.0,121.0,46.0,36.0,14.0,424.0,50.0,50.0,80.0,130.0,3,2011-11-01,Coffee,Decaf Irish Cream,Decaf,503-3-2011-11-01
1441,503,Oregon,West,Small Market,71.0,120.0,206.0,86.0,49.0,26.0,490.0,60.0,50.0,90.0,140.0,13,2010-02-01,Tea,Green Tea,Regular,503-13-2010-02-01
1442,503,Oregon,West,Small Market,105.0,164.0,282.0,118.0,59.0,36.0,636.0,80.0,70.0,120.0,190.0,13,2010-06-01,Tea,Green Tea,Regular,503-13-2010-06-01
1443,503,Oregon,West,Small Market,129.0,195.0,336.0,141.0,66.0,43.0,692.0,90.0,90.0,130.0,220.0,13,2010-07-01,Tea,Green Tea,Regular,503-13-2010-07-01
1444,503,Oregon,West,Small Market,121.0,186.0,320.0,134.0,65.0,41.0,690.0,100.0,90.0,140.0,230.0,13,2010-12-01,Tea,Green Tea,Regular,503-13-2010-12-01
1445,503,Oregon,West,Small Market,145.0,164.0,279.0,118.0,55.0,36.0,636.0,80.0,70.0,120.0,190.0,13,2011-06-01,Tea,Green Tea,Regular,503-13-2011-06-01
1446,503,Oregon,West,Small Market,141.0,161.0,275.0,116.0,55.0,35.0,678.0,70.0,70.0,110.0,180.0,13,2011-08-01,Tea,Green Tea,Regular,503-13-2011-08-01
1447,503,Oregon,West,Small Market,180.0,186.0,341.0,134.0,65.0,41.0,690.0,100.0,90.0,140.0,230.0,13,2011-12-01,Tea,Green Tea,Regular,503-13-2011-12-01
1448,503,Oregon,West,Small Market,33.0,80.0,140.0,60.0,47.0,19.0,336.0,50.0,50.0,80.0,130.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,503-5-2010-01-01
1449,503,Oregon,West,Small Market,24.0,68.0,118.0,50.0,44.0,16.0,397.0,40.0,40.0,70.0,110.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,503-5-2010-06-01
